title,rating
Allegiant,3.62
Eleanor and Park,4.05
The Lord of the Rings,4.5
Me Before You,4.26
The Mark of Athena,4.45
The Art of Racing in the Rain,4.21
The Way of Kings,4.63
If I Stay,3.94
Black Beauty,3.96
Legend,4.17
The Hound of the Baskervilles,4.12
A Portrait of the Artist as a Young Man,3.62
Gullivers Travels,3.57
Bel Canto,3.93
American Psycho,3.82
V for Vendetta,4.25
Love You Forever,4.36
The Witches,4.17
The Graveyard Book,4.13
The Complete Novels,4.56
Fifty Shades Freed,3.85
Cold Mountain,3.86
White Fang,3.98
Wonder,4.44
Beowulf,3.45
Tuck Everlasting,3.87
The Final Empire,4.45
Beautiful Creatures,3.76
Steppenwolf,4.13
Eldest,3.99
Dark Lover,4.19
Go Ask Alice,3.76
The Eye of the World,4.17
The Tell Tale Heart and Other Writings,4.17
As I Lay Dying,3.72
A Separate Peace,3.58
Mansfield Park,3.86
The Amazing Adventures of Kavalier and Clay,4.18
Brisingr,4.05
Stargirl,3.76
Dear John,4.03
Midnights Children,3.98
Obsidian,4.18
Salems Lot,4.03
The Martian Chronicles,4.14
Crescendo,4.04
The English Patient,3.88
East of Eden,4.38
Cloud Atlas,4.01
Zen and the Art of Motorcycle Maintenance,3.77
The Martian,4.4
The Firm,4.02
The Last Song,4.15
My Antonia,3.8
Shatter Me,3.95
The Amber Spyglass,4.09
Doctor Zhivago,4.01
The Hunchback of Notre Dame,3.99
Robinson Crusoe,3.68
Inferno,4.0
Like Water for Chocolate,3.95
Breakfast at Tiffanys and Three Stories,3.88
Room,4.06
Dragonfly in Amber,4.32
Breakfast of Champions,4.07
The BFG,4.22
Six of Crows,4.43
Harry Potter Series Box Set,4.73
A Fine Balance,4.35
Daughter of Smoke and Bone,4.01
The Strange Case of Dr Jekyll and Mr Hyde,3.82
City of Heavenly Fire,4.44
Evermore,3.59
The Subtle Knife,4.13
Death of a Salesman,3.53
The Plague,4.01
A Streetcar Named Desire,3.98
Infinite Jest,4.28
Hamlet,4.02
Faust First Part,3.93
Snow Flower and the Secret Fan,4.08
The Remains of the Day,4.12
Anna and the French Kiss,4.01
A Feast for Crows,4.14
The Angel Experiment,4.07
Miss Peregrines Home for Peculiar Children,3.91
Matched,3.66
Flowers in the Attic,3.82
The Shipping News,3.86
Unbroken,4.36
The Scarlet Pimpernel,4.06
Hopeless,4.29
Jonathan Strange and Mr Norrell,3.82
The Chosen,4.04
High Fidelity,3.93
Blood Meridian or the Evening Redness in the West,4.17
All the Light We Cannot See,4.33
Houdini Heart,4.22
Artemis Fowl,3.85
Pippi Longstocking,4.13
The Tales of Beedle the Bard,4.06
The Virgin Suicides,3.82
The Reader,3.76
Nineteen Minutes,4.13
The House of Hades,4.54
Shantaram,4.25
Redeeming Love,4.49
The Age of Innocence,3.95
The Host,3.84
The Lost Symbol,3.71
Neuromancer,3.9
Betrayed,3.93
Waiting for Godot,3.83
The Grapes of Wrath,3.97
Northanger Abbey,3.83
The Voyage of the Dawn Treader,4.09
Dubliners,3.85
Lover Awakened,4.44
War and Peace,4.12
A Court of Thorns and Roses,4.22
Divine Secrets of the Ya Ya Sisterhood,3.83
The Waste Land,4.11
Untamed,3.95
Everything Is Illuminated,3.9
A Dance with Dragons,4.32
Crown of Midnight,4.42
To the Lighthouse,3.78
I Robot,4.2
The Twilight Collection,3.79
The Pearl,3.48
The One,4.2
The Jungle,3.75
Carrie,3.96
Snow Falling on Cedars,3.84
Voyager,4.37
I Claudius,4.23
Heir of Fire,4.48
Chosen,3.91
A Room with a View,3.91
Bleak House,4.0
The Last Battle,4.02
The Exorcist,4.18
The Elephant Tree,4.14
Coraline,4.06
The th Wave,4.04
The Iron King,3.9
Quantum Roots II,4.34
Aristotle and Dante Discover the Secrets of the Universe,4.33
The Arabian Nights,4.04
The Complete Poems of Emily Dickinson,4.23
Torment,3.87
Bloodlines,4.2
Vanity Fair,3.79
Wizards First Rule,4.12
North and South,4.13
Brideshead Revisited,4.0
Pet Sematary,4.0
Of Human Bondage,4.11
Snow Crash,4.02
World War Z,4.01
A Great and Terrible Beauty,3.78
Bared to You,4.18
The Witching Hour,4.11
The War of the Worlds,3.83
The Summoning,4.02
Cry the Beloved Country,3.89
Johnny Got His Gun,4.18
Chocolat,3.96
Halfway to the Grave,4.16
Perfect Chemistry,4.06
Red Queen,4.04
City of Glass,4.31
The Mortal Instruments Boxed Set,4.56
The Woman in White,3.99
Angels and Demons,3.9
Just Listen,4.06
The Truth About Forever,4.12
A Discovery of Witches,4.0
Unwind,4.17
Trainspotting,4.07
Are You My Mother,4.19
Cannery Row,4.04
Much Ado About Nothing,4.06
Swanns Way,4.12
Sarahs Key,4.16
The Polar Express,4.3
Acheron,4.57
Lady Chatterleys Lover,3.51
The Elite,4.02
Silence,4.12
Ishmael,3.98
Nine Stories,4.18
The Unbecoming of Mara Dyer,4.05
The Return of the King,4.53
All the Bright Places,4.15
Far From the Madding Crowd,3.94
The Zombie Room,4.16
I Am Number Four,3.94
Angelfall,4.13
Dead to the World,4.12
Persuasion,4.14
The Bronze Horseman,4.3
You Are Special,4.45
Sabriel,4.15
Cutting for Stone,4.29
Little House on the Prairie,4.19
The Goose Girl,4.12
I Capture the Castle,4.0
Ignite Me,4.4
The Glass Menagerie,3.71
Twelfth Night,3.98
The Darkest Minds,4.18
The Hours,3.94
Drums of Autumn,4.33
Wicked Lovely,3.69
PS I Love You,4.02
Queen of Shadows,4.55
Hunted,3.93
World Without End,4.26
A Christmas Carol,4.06
The Merchant of Venice,3.8
The Last Unicorn,4.15
Slammed,4.26
Little House in the Big Woods,4.18
Hyperion,4.23
No Country for Old Men,4.12
The Bean Trees,3.97
The Raven Boys,4.05
The Bad Beginning,3.95
Cyrano de Bergerac,4.07
Speaker for the Dead,4.07
The Westing Game,4.01
Interpreter of Maladies,4.15
The Red Pyramid,4.08
We Were Liars,3.84
The Goldfinch,3.92
All the Kings Men,4.07
Julius Caesar,3.69
Finding Hope in the Darkness of Grief,4.33
Anne of Avonlea,4.21
A Dogs Purpose,4.34
Peace Like a River,4.0
We Need to Talk About Kevin,4.05
The Silver Chair,3.96
A Monster Calls,4.35
The Wasp Factory,3.81
The Art of War,3.97
Poison Study,4.11
The Two Towers,4.44
One Day in the Life of Ivan Denisovich,3.95
The Queen of the Damned,3.89
Left Behind,3.83
The Eyre Affair,3.88
Inheritance,4.1
Before I Fall,3.9
The Talisman,4.13
Where She Went,4.02
Prince Caspian,3.97
The Memory Keepers Daughter,3.67
The Knife of Never Letting Go,3.97
Shadowfever,4.41
Gone,3.86
Native Son,3.99
The Blind Assassin,3.95
The Killer Angels,4.32
Foucaults Pendulum,3.9
The Scorch Trials,3.91
Darkfever,4.09
The History of Love,3.92
If on a Winters Night a Traveler,4.05
Sense and Sensibility,4.07
Pretties,3.85
The Bourne Identity,4.02
Words of Radiance,4.75
Possession,3.88
Gravitys Rainbow,3.98
I Am Legend and Other Stories,4.0
Oedipus Rex,3.71
Scarlet,4.27
Alanna,4.24
Watchers,4.18
One for the Money,4.04
A Wizard of Earthsea,3.99
The Song of Achilles,4.35
Lover Unbound,4.33
Champion,4.34
The Haunting of Hill House,3.84
The Left Hand of Darkness,4.07
Assassins Apprentice,4.15
Ill Give You the Sun,4.14
The Night Before Christmas,4.37
The Yellow Wallpaper and Other Stories,4.04
The Magus,4.05
Oryx and Crake,4.01
Tempted,3.95
Cress,4.43
Inferno,3.85
A Breath of Snow and Ashes,4.44
Night Watch,4.5
A Heartbreaking Work of Staggering Genius,3.69
Veronika Decides to Die,3.7
Brainwalker,4.35
The Lies of Locke Lamora,4.28
Jitterbug Perfume,4.22
Prodigal Summer,4.0
Corellis Mandolin,3.98
Id Tell You I Love You But Then Id Have to Kill You,3.83
Matching Configurations,4.39
The Fiery Cross,4.24
The Magic Mountain,4.11
The Sisterhood of the Traveling Pants,3.8
From the Mixed Up Files of Mrs Basil E Frankweiler,4.15
The Elegance of the Hedgehog,3.77
The Sirens of Titan,4.15
The Big Sleep,3.99
Grimms Fairy Tales,4.13
Quantum Roots,4.35
Message in a Bottle,3.96
Crooked Kingdom,4.58
Prodigy,4.26
City of Ashes,4.17
The No  Ladies Detective Agency,3.79
Love Story,3.62
Glass Houses,3.91
Twenty Thousand Leagues Under the Sea,3.89
Confessions of a Shopaholic,3.65
Lover Revealed,4.3
Odd Thomas,3.97
The Edge of Never,4.23
Club Dead,4.02
Ivanhoe,3.75
Carry On,4.22
Princess Academy,4.01
The Nightingale,4.57
Enders Shadow,4.3
The Aeneid,3.84
Unravel Me,4.23
Emma,4.01
Walk Two Moons,3.97
Angle of Repose,4.24
Lover Avenged,4.37
The Shell Seekers,4.16
The Corrections,3.8
The Bluest Eye,4.06
Anthem,3.63
The Witch of Blackbird Pond,3.98
Under the Dome,3.91
Living Dead in Dallas,3.96
A Canticle for Leibowitz,3.97
The Jungle Books,4.01
Collected Fictions,4.58
One Day,3.8
Digital Fortress,3.66
Something Wicked This Way Comes,3.93
Linger,3.9
Geek Love,3.95
Cryptonomicon,4.24
The Portrait of a Lady,3.77
Because of Winn Dixie,4.05
My Name Is Asher Lev,4.21
Song of Solomon,4.08
Hard Boiled Wonderland and the End of the World,4.15
Jude the Obscure,3.82
Red Rising,4.25
Macbeth,3.9
The Namesake,4.0
Empire of Storms,4.54
To All the Boys Ive Loved Before,4.15
The Death Cure,3.77
Howards End,3.95
The Girl on the Train,3.93
Ficciones,4.44
Its Kind of a Funny Story,4.11
Fire,4.1
Death on the Nile,4.1
The Color of Magic,3.99
The Hero of Ages,4.48
Shot Down,4.31
The Sorrows of Young Werther,3.67
Still Alice,4.32
The Moon Is a Harsh Mistress,4.16
Choke,3.7
Battle Royale,4.16
Dandelion Wine,4.07
Mary Poppins,4.02
Finale,4.18
The Awakening,4.14
Revolutionary Road,3.9
An Abundance of Katherines,3.57
Antigone,3.66
The Invention of Hugo Cabret,4.22
The Ocean at the End of the Lane,4.0
Small Gods,4.3
Tender Is the Night,3.81
Cold Sassy Tree,4.01
Nausea,3.92
The Passage,4.03
The Reckoning,4.2
Starship Troopers,4.0
The Poetry of Robert Frost,4.25
Ethan Frome,3.41
Exodus,4.34
The Restaurant at the End of the Universe,4.21
The Gargoyle,3.97
Forrest Gump,4.06
The Sparrow,4.13
I Am the Messenger,4.05
The Hate U Give,4.52
Walking Disaster,4.2
Gabriels Inferno,4.0
Dreamfever,4.41
Around the World in Eighty Days,3.93
The Hotel New Hampshire,3.91
Pale Fire,4.12
Daughter of the Forest,4.24
The Forgotten Garden,4.14
Illusions,4.14
The Bridges of Madison County,3.62
Kane and Abel,4.31
Reflected in You,4.32
Specials,3.76
Absalom Absalom ,3.97
Shutter Island,4.08
Mort,4.22
The Golden Lily,4.33
One Foot in the Grave,4.3
A Million Little Pieces,3.65
Mystic River,4.17
The Dark Tower,4.26
The Blood of Olympus,4.41
Lover Mine,4.4
Burned,3.97
Guilty Pleasures,4.02
The City of Ember,3.86
Dead as a Doornail,4.0
Simon vs the Homo Sapiens Agenda,4.29
Christy,4.23
The Lucky One,4.12
The Amulet of Samarkand,4.0
Crank,4.15
House of Leaves,4.06
The Hunt for Red October,4.07
Shadow and Bone,4.0
Orlando,3.86
Requiem for a Dream,4.09
A Connecticut Yankee in King Arthurs Court,3.77
The Agony and the Ecstasy,4.07
Pandemonium,4.05
The Millennium Trilogy ,4.48
The Story of Edgar Sawtelle,3.62
Factotum,3.94
How Green Was My Valley,4.18
Beauty,4.05
Where the Heart Is,4.02
Naked Lunch,3.46
The Fall,4.02
Still Life with Woodpecker,4.03
Night World No ,4.05
The House of Mirth,3.95
Will Grayson Will Grayson,3.77
Journey to the End of the Night,4.22
On the Beach,3.94
Thoughtless,4.1
The Long Walk,4.08
The Wedding,3.99
Fablehaven,4.09
Lunar Park,3.64
Sometimes a Great Notion,4.18
The Murder of Roger Ackroyd,4.24
Easy,4.08
Beach Music,4.16
We,3.92
The Pact,4.01
The Awakening ,3.68
Roll of Thunder Hear My Cry,3.84
Deception Point,3.72
Onyx,4.28
Fantasy Lover,4.16
This Lullaby,4.02
Ugly Love,4.25
Sharp Objects,3.98
Passion,3.88
A Court of Wings and Ruin,4.44
Bitten,4.04
From Dead to Worse,4.01
Wizard and Glass,4.23
Disgrace,3.84
The Fountainhead,3.87
Wings,3.75
All Together Dead,4.05
The Brief Wondrous Life of Oscar Wao,3.9
Dark Places,3.93
Silas Marner,3.65
The Rime of the Ancient Mariner,3.95
The Drawing of the Three,4.22
These Is My Words,4.34
Dead and Gone,4.02
Every Day,3.94
The Horse Whisperer,3.81
The Maltese Falcon,3.9
The Man Without Qualities,4.23
Skagboys,3.92
Childhoods End,4.11
Tigers Curse,4.06
Redwall,4.11
Safe Haven,4.21
The Iliad,3.87
All the Pretty Horses,4.0
The Razors Edge,4.19
Into the Wild,4.3
The Ruins of Gorlan,4.21
The Runaway Jury,3.99
Call Me By Your Name,4.23
Unearthly,4.02
The Well of Ascension,4.36
Light in August,3.93
The Guardian,4.15
White Noise,3.87
Along for the Ride,4.06
The Story of Ferdinand,4.36
A Passage to India,3.68
Dead Witch Walking,4.04
Beastly,3.83
The Far Pavilions,4.21
At Graves End,4.3
The Man in the High Castle,3.62
A Bend in the Road,4.03
Love is the Answer God is the Cure,4.32
Walks Away Woman,4.33
Blue Bloods,3.69
The Assassins Blade,4.39
Suzannes Diary for Nicholas,4.17
A Dolls House,3.73
The Taming of the Shrew,3.79
Eleven Minutes,3.7
Smillas Sense of Snow,3.74
The Devil Wears Prada,3.75
A Study in Scarlet,4.16
An Ember in the Ashes,4.27
Anansi Boys,4.03
A Little Life,4.31
Songs of Innocence and of Experience,4.11
The Tempest,3.81
The Dispossessed,4.2
Lover Enshrined,4.12
The Pilgrims Progress,4.0
Forbidden,4.03
The Great Divorce,4.28
The Client,4.02
The Iron Queen,4.21
The Last of the Mohicans,3.7
Across the Universe,3.77
Hatchet,3.73
Point of Retreat,4.27
Birdsong,4.09
Hogfather,4.22
Let the Right One In,4.05
Nightshade,4.02
Storm Front,3.99
Lock and Key,4.0
Valley of the Dolls,3.76
The Short Second Life of Bree Tanner,3.5
The Kitchen Gods Wife,4.0
Eugene Onegin,4.1
Evernight,3.64
Between Shades of Gray,4.36
We Have Always Lived in the Castle,3.99
Magician,4.29
Dirk Gentlys Holistic Detective Agency,3.98
Animal Farm ,4.29
Fingersmith,4.01
The Past,4.75
On Dublin Street,4.21
The Collector,3.98
Cry Wolf,4.12
Swan Song,4.28
Memnoch the Devil,3.75
The Winds of War,4.37
The Iron Daughter,4.09
A River Runs Through it and Other Stories,4.18
The Stinky Cheese Man and Other Fairly Stupid Tales,4.2
The Mysterious Benedict Society,4.17
The Valley of Horses,3.99
Twenty Love Poems and a Song of Despair,4.28
Schools Out Forever,4.15
Saving the World and Other Extreme Sports,4.15
Rules of Attraction,4.19
Percy Jackson and the Olympians,4.59
Tales of HP Lovecraft,4.24
Invisible Cities,4.12
A Darker Shade of Magic,4.07
Everything Everything,4.05
Timeline,3.85
This Present Darkness,4.23
Go Dog Go ,4.1
Practical Magic,3.77
Blue Moon,3.61
Life the Universe and Everything,4.2
For One More Day,4.1
Tropic of Cancer,3.68
Till We Have Faces,4.16
The Absolutely True Diary of a Part Time Indian,4.1
Bloodfever,4.28
Awakened,4.01
A Scanner Darkly,4.01
The Way of Shadows,4.14
The Tin Drum,3.96
Fall on Your Knees,3.96
Winter,4.44
Archers Voice,4.39
A Dirty Job,4.05
Origin,4.37
The Forty Rules of Love,4.14
Switched,3.88
A Town Like Alice,4.14
Kushiels Dart,4.01
Stones from the River,4.09
Una Historia de Ayer,4.69
More Than Love A Husbands Tale,4.31
Inkspell,3.91
Zorba the Greek,4.07
The Turn of the Screw,3.43
Lady Midnight,4.4
The Crying of Lot ,3.69
Forever,3.9
Jaws,3.97
Dodging Satan,4.31
Starcrossed,4.05
The Waves,4.15
And the Mountains Echoed,4.05
The Decameron,3.88
Brave New World ,4.17
Before I Go to Sleep,3.89
Germinal,4.15
Mother Night,4.2
Destined for an Early Grave,4.33
The Tale of Despereaux,4.04
The Rescue,4.11
The Tale of Genji,3.72
Chronicle of a Death Foretold,3.97
Pleasant Day,4.33
Empire Falls,3.93
Nights in Rodanthe,3.84
Hearts in Atlantis,3.83
Fallen Too Far,4.18
The Beekeepers Apprentice,4.06
The Quiet American,3.95
Red Dragon,4.03
Year of Wonders,4.01
Harriet the Spy,3.95
The Accidental Tourist,3.9
The Time Quartet Box Set,4.35
The Red Badge of Courage,3.26
Exotic Neurotic,4.37
The Day of the Triffids,4.02
The Dragon Reborn,4.25
The Raven and Other Poems,4.3
The Evolution of Mara Dyer,4.28
The Blade Itself,4.16
Needful Things,3.92
The Throne of Fire,4.2
Batman,4.26
Alias Grace,4.03
On the Jellicoe Road,4.13
Going Postal,4.37
Hopscotch,4.23
The Choice,4.0
The Red and the Black,3.88
Pretty Little Liars,3.87
Under the Never Sky,3.99
The Book of Disquiet,4.44
The Dead Zone,3.93
Stoner,4.29
The Complete Anne of Green Gables Boxed Set,4.43
Love Rosie,3.94
The Glass Bead Game,4.12
The Celestine Prophecy,3.65
Hawaii,4.2
The Gormenghast Novels,3.99
Inkdeath,3.93
The Pelican Brief,4.01
Tai Pan,4.27
Bastard Out of Carolina,4.12
The Alchemyst,3.84
Halo,3.67
The Silver Linings Playbook,3.99
Sweet Evil,4.09
Fifty Shades Trilogy,4.11
The Spy Who Came In from the Cold,4.06
Eclipse,3.7
Les Fleurs du Mal,4.25
Memoirs of Hadrian,4.25
White Teeth,3.77
Breaking Dawn,3.7
The Angels Game,3.93
Garden Spells,4.06
The Immortal Rules,4.08
The Heart of Aleppo,4.33
Anne of the Island,4.23
Losing Hope,4.34
Villette,3.77
Magic Bites,4.05
Missing Wings,4.33
Wait for You,4.17
Rant,3.82
The Princess Diaries,3.79
The Octunnumi Fosbit Files Prologue,4.23
The Blue Castle,4.26
The French Lieutenants Woman,3.87
Americas Daughter ,4.3
Cross My Heart and Hope to Spy,4.12
The Tenant of Wildfell Hall,3.96
Naked in Death,4.12
Max,4.06
Beautiful Darkness,3.83
The Satanic Verses,3.71
Metamorphoses,4.06
Alexander and the Terrible Horrible No Good Very Bad Day,4.23
City of Thieves,4.28
Stolen,3.91
Fall of Giants,4.28
Just So Stories,4.07
Old Yeller,4.08
Quo Vadis,4.16
Broken Promises ,4.31
Guards  Guards ,4.31
The Present,4.92
Something Borrowed,3.85
A Man Called Ove,4.36
Elantris,4.18
Gilead,3.85
Extras,3.59
Ragtime,3.88
Perdido Street Station,3.96
The Blue Sword,4.19
The Sky Is Everywhere,3.99
The Diamond Age,4.17
The Complete Fairy Tales,4.28
The Life and Opinions of Tristram Shandy Gentleman,3.74
Rapture,4.01
What Is the What,4.16
Haunted,3.58
Iron Kissed,4.36
Illuminae,4.28
Three Men in a Boat,3.88
An Echo in the Bone,4.44
An American Tragedy,3.95
Tigers Voyage,4.33
It Ends with Us,4.4
Ink Exchange,3.68
Fantastic Beasts and Where to Find Them,3.98
The House of the Scorpion,4.09
The Waste Lands,4.23
The Pandarus File,4.43
Darkness at Noon,4.04
The End of the Affair,3.92
The Thief Lord,3.97
The Serpents Shadow,4.28
If You Give a Mouse a Cookie,4.26
Diary of a Wimpy Kid,3.99
The White Tiger,3.74
The Fury ,3.74
Out of My Mind,4.37
New Moon,3.54
