title,rating
Following the Equator,3.96
Red Dust,3.86
Requiem,4.0
Undeniable,4.14
From Beirut to Jerusalem,4.12
The Ghost Map,3.9
Camera Lucida,3.98
Confederates in the Attic,4.1
Mutants,4.05
The Hare With Amber Eyes,3.89
Benjamin Franklin,4.0
The Forest Unseen,4.22
The Glory of Christ,4.53
Thank You for Being Late,3.9
The Last Light of the Sun,3.94
Fate Is the Hunter,4.54
I Will Bear Witness   A Diary of the Nazi Years,4.25
The  Strategies of War,4.3
James Joyce,4.33
The Chalice and the Blade,4.14
Two Years Before the Mast,3.99
Alan Turing,3.78
Son of Hamas,4.15
The Demon in the Freezer,4.13
The Birth of Tragedy ,4.16
Sleepwalking Through History,3.95
The Disuniting of America,3.53
Wit and Wisdom from Poor Richards Almanack,4.13
The Sleepwalkers,4.27
The Birth of Tragedy,3.98
The Masks of God Volume ,4.3
On the Genealogy of Morals,4.12
The Queen Is Dead,4.1
The Lemon Tree,4.06
The Measure of a Man,4.51
Survival in the Storm,3.93
An Inconvenient Truth,3.77
Flash Boys,4.14
A Ladys Life in the Rocky Mountains,3.96
I Escaped from Auschwitz,4.42
The Seamstress,4.12
The Open Society and Its Enemies   Volume Two,4.03
Mythos,4.25
Washingtons Crossing,4.13
The Will to Power,4.05
Obedience to Authority,4.2
The Reckoning,4.43
Berlin Diary,4.31
Soul on Ice,3.98
Auschwitz,4.28
First Among Sequels,4.02
The October Horse,4.3
The Worlds Religions,4.03
Mirrors,4.37
One More Time,4.17
The Masks of God Volume ,4.32
Call the Midwife Boxed Set,4.43
The Disappearing Spoon,3.91
Flight of the Intruder,4.08
My Inventions,3.95
Gandhi,4.15
The Piano Shop on the Left Bank,3.96
A Death in Brazil,3.71
The Onion Field,4.13
Understanding Power,4.42
The Torah,4.18
The Enneads,4.06
Hark  A Vagrant,4.26
Tramp for the Lord,4.5
Misquoting Jesus,3.88
Ideas and Opinions,4.18
Avas Man,4.24
Cod,3.91
Hitler,4.11
History and Utopia,3.95
Discourses Fragments Handbook,4.48
Wired,3.69
Leap of Faith,3.81
Factory Girls,3.91
Bring on the Empty Horses,4.11
Areopagitica,3.85
Argo,3.85
Palestine,4.2
Sky Burial,4.07
Founding Brothers,3.93
The Lost,4.09
The Origins of the Second World War,3.99
Black Rednecks and White Liberals,4.4
Who Killed the Constitution,4.14
Darwinia,3.36
Days of War Nights of Love,3.79
Zelda,3.88
Cleopatra,3.69
The First Three Minutes,4.09
One of Our Thursdays Is Missing,3.96
Citizen Soldiers,4.22
War Letters,4.17
The Life of Charlotte Bronte,3.86
The Moons a Balloon,4.16
Things We Couldnt Say,4.29
Mawsons Will,4.26
Thunderstruck,3.72
To the Finland Station,4.11
Chuang Tzu,4.27
The Gates of the Alamo,4.04
The War,3.85
The Bernini Bust,3.63
The Rig Veda,3.94
Behold the Man,3.78
The Man Without A Country,3.72
Flaubert in Egypt,3.63
Capitalism and Freedom,3.93
The Children of First Man,4.15
The Book of General Ignorance,3.77
Life is So Good,4.17
The World Without Us,3.8
Eusebius,4.0
The Aquarian Conspiracy,3.58
The Closing of the American Mind,3.76
Just as I Am,4.28
Hitlers Willing Executioners,3.68
Euclids Window,3.85
The Family Nobody Wanted,4.3
The Miracle of Castel di Sangro,4.19
My Life on the Road,4.06
Rommel,4.17
The Breaks of the Game,4.19
The Monsters and the Critics and Other Essays,3.94
Brocas Brain,4.04
Say Nothing,4.42
Anguished English,4.1
Sappho,4.15
Riding the Iron Rooster,4.02
Apocalypse Culture,3.98
The Americans,4.17
The Norton Book of Womens Lives,4.21
Gustav Klimt,4.14
Feynman,3.86
Apocalypse Culture II,4.05
The Final Days,4.14
The Bronte Myth,3.91
Japanese Inn,4.1
Self Reliance and Other Essays,4.14
Indira,4.0
The Great Influenza,3.99
The Crusades,4.16
Kingdom of Fear,3.95
Faithful,3.83
Why People Believe Weird Things,3.87
One Dimensional Man,3.98
The Road to Wigan Pier,3.91
The Candy Bombers,4.24
Genius,4.12
The Lucifer Effect,3.94
The Order of Things,4.13
Dispatches From The Edge,3.96
My Life with Bonnie and Clyde,3.92
My Life,4.18
