title,rating
Demigods and Monsters,3.87
The Goddess Hunt,3.81
The Murders in the Rue Morgue,3.9
The Kreutzer Sonata,3.9
Going Gone,4.1
The Son,4.09
Will You Please Be Quiet Please,4.24
Twilights Dawn,4.28
The Complete Robot,4.35
The Encyclopedia of the Dead,4.11
The Traitor,4.16
Kissing the Witch,3.89
The Short Stories,4.23
The Pigeon,3.69
The Paper Menagerie and Other Stories,4.39
The Assassin and the Healer,4.24
Theres No Such Place As Far Away,3.94
The Metamorphosis and Other Stories,4.03
Tales of the South Pacific,4.04
Up in the Old Hotel,4.33
A History of the World in  Chapters,3.89
What Really Happened in Peru,3.74
The Murders in the Rue Morgue,3.88
Strange Pilgrims,4.04
The Fall of the House of Usher,3.94
Hotel World,3.58
The Realm of Possibility,3.93
The Collected Tales of Nikolai Gogol,4.36
The Crown of Ptolemy,4.38
Through the Dark,4.33
The Collected Stories of Katherine Anne Porter,3.98
The Gold Bug,3.75
The Transition of H P Lovecraft,4.3
Nightfall,4.05
Burning Chrome,4.06
The Imperfectionists,3.55
Tales of Sex and Suburban Lunacy,3.44
Curran,4.13
To Live and Drink in LA,3.94
Galactic Energies,3.95
The Other Side,3.57
The Sandman,4.29
Cabal,3.92
Dangerous Visions,4.19
Zombies Vs Unicorns,3.72
Hearts in Darkness,3.86
Sum,4.14
In Time,4.23
The Gingerbread Girl,3.62
The Last Leaf,4.33
Goodbye to Berlin,3.95
More Weird Things Customers Say in Bookshops,3.78
City of Saints and Madmen,3.85
Cress,4.63
So Long Lollipops,4.26
Laughing All the Way to the Bank ,4.67
The Seventh Dwarf,3.9
Cruel Crown,3.65
The Complete Works of William Shakespeare ,4.52
The Love We Share Without Knowing,3.96
Oblivion,4.07
The Old Willis Place,4.13
A Season in Hell,4.11
Mr Palomar,3.9
Palo Alto,3.02
Her Body and Other Parties,3.91
The Best Short Stories of Edgar Allan Poe,4.23
The Complete Sherlock Holmes Volume I,4.49
Song of the Silent Snow,3.56
In the Cities of Coin and Spice,4.39
The Universe of Us,4.1
Black Spring,3.84
All You Zombies,4.08
I Am Funny Like That,4.16
Double Crossed,4.22
Cronopios and Famas,4.27
Through the Woods,3.92
Birds of America,4.11
The Library of Babel,4.44
Reheated Cabbage,3.52
Great House,3.48
The Runaway Queen,3.75
The Legend of Sleepy Hollow,3.73
Annabel Lee,4.33
Tales of Pirx the Pilot,4.1
The Minds I,4.14
The Collected Stories of Arthur C Clarke,4.29
Steel Scars,3.58
Genesis,4.34
I Wrote This For You,4.16
Tonio Kroger,3.73
The King in Yellow and Other Horror Stories,3.7
The Little Mermaid,4.0
The Book of Lost Tales Part One,3.84
Auggie and Me,4.35
My True Love Gave to Me,3.69
Teatro Grottesco,4.1
Chicken Soup for the Teenage Soul II,3.98
A Perfect Day for Bananafish,4.32
Close Range,3.99
Bonus Keefe Story,4.62
Not the End of the World,3.75
Ex Libris,4.13
The Artemis Fowl Files,3.78
Laughable Loves,3.87
Reaper,4.03
The Gentle Spirit,3.89
An Anthropologist on Mars,4.16
The Last Days of Lorien,4.18
Sleep,3.53
An On Dublin Street Christmas,4.15
Nothing but Shadows,4.43
I Am One of You Forever,4.1
The Legacies,4.26
The Complete Stories of Truman Capote,4.2
The Veldt,4.21
Go the F**k to Sleep,4.27
Repent Harlequin  Said the Ticktockman,4.19
Carry On Jeeves,4.27
The Search for Sam,4.24
Leif,3.6
I Have No Mouth and I Must Scream,3.98
The Feast of Love,3.69
How I Taught My Grandmother to Read and Other Stories,4.09
Camp Half Blood Confidential,4.19
Krik,4.13
It Gets Worse,4.23
The Minority Report,3.84
The Collected Stories of Philip K Dick ,4.19
Thieves World,3.84
A Rose for Emily and Other Stories,4.07
The Secret Life of Walter Mitty,3.66
Side Jobs,4.26
The Garden of Forking Paths,4.33
The Princess Present,3.62
Hot Water Music,3.91
Summers Crossing,4.08
Benito Cereno,3.59
The Tale of Benjamin Bunny,4.24
Very Good Jeeves ,4.35
The Collected Stories,4.23
Tales of the Unexpected,4.17
Sixty Stories,4.19
A Christmas Carol ,4.13
Address Unknown,4.19
God Bless You Dr Kevorkian,3.85
How to Travel with a Salmon and Other Essays,3.85
Dream Dark,3.75
Owl at Home ,4.19
The Pleasantries of the Incredible Mulla Nasrudin,4.36
The Wonder Spot,3.28
The Thurber Carnival,4.23
Pale Horse Pale Rider,4.02
The Opposite of Loneliness,3.84
Cycle of the Werewolf,3.65
This Way for the Gas Ladies and Gentlemen,4.17
The Mysterious Mr Quin,3.72
Rock Springs,4.07
Nines Legacy,4.18
Sixs Legacy,4.08
Music for Chameleons,4.08
Demigods and Magicians,4.34
The Book of Lost Tales Part Two,3.86
Dark Matter,3.96
Wheres My Cow,4.12
The Curious Case of Benjamin Button,3.55
Three Tales,3.68
Twice Told Tales,3.9
Chicken Soup for the Teenage Soul,3.93
Possible Side Effects,3.99
Eternity Embraced,4.03
The Most Dangerous Game,3.93
Collected Stories,4.25
La Morte Amoureuse,3.8
Pieces of You,4.28
Wake the Wicked,3.33
Vampires Scones and Edmund Herondale,4.1
Switch Bitch,3.98
Pieces of a Rainbow,3.9
My Mothers House and Sido,4.19
The Second Jungle Book,3.82
Sparks Rise,4.35
The Willows,4.1
The Improbable Adventures of Sherlock Holmes,4.37
Lives of Girls and Women,3.98
Wild Cards,3.7
Coldheart Canyon,3.68
Dirty Havana Trilogy,3.76
Stand Still Like the Hummingbird,4.13
The Heart Is Deceitful Above All Things,3.64
Speedy Reads,4.69
More Than You Know,3.61
God Is Dead,3.75
Lost in the Funhouse,3.7
Other Colors,3.92
Good Night Stories for Rebel Girls,4.35
Nine Tomorrows,4.15
Memory Wall,4.09
The Rose and the Beast,3.77
Grief is the Thing with Feathers,3.87
Girl Woman Other,4.42
What is Not Yours is Not Yours,3.64
Lonesome Traveler,3.77
Dejame que te cuente,4.05
Zombie Apocalypse ,3.71
Divergent Series Box Set,4.46
The Summer Palace,4.43
The Collected Ghost Stories of EF Benson,4.19
We Of The Forsaken World,4.59
Cane,3.87
Skull Session,3.63
Madly,3.77
Fup,4.08
The Hedge Knight,4.25
Dreamtigers,4.2
The Canterville Ghost and Other Stories,3.91
Conan of Cimmeria,4.11
Seven Gothic Tales,3.92
Blackbird House,3.82
The Summer Book,4.08
Dagon and Other Macabre Tales,4.2
The Captain is Out to Lunch and the Sailors Have Taken Over the Ship,3.92
The Naughtiest Girl in the School,4.05
A Very Coco Christmas,3.89
Delhi Is Not Far,3.84
The Idiot Girls Action Adventure Club,3.88
Floating Staircase,3.73
Adore Me,4.41
You Remind Me of Me,3.62
The Conquering Sword of Conan,4.34
The Women of Brewster Place,4.17
A Christmas Memory,4.24
All Hallows Eve,3.62
Aurelia and Other Writings,4.05
A River Runs Through It,4.18
Amateurs,3.92
The Adventures of Feluda,4.35
A Country Doctors Notebook,4.28
The Epilogue,4.29
Armageddon in Retrospect,3.94
And the Stars Will Sing,3.55
Time and the Gods,3.88
Flights,3.79
Small Change,3.97
The Tent,3.69
Apt Pupil,3.88
The Innocence of Father Brown,3.84
The Bazaar of Bad Dreams,3.92
The Lady Or The Tiger And Other Stories,3.83
The Ladies of Grace Adieu and Other Stories,3.87
Wilderness,3.96
No Regrets and Other True Cases,3.95
The Most Beautiful Woman in Town and Other Stories,3.96
Irons Prophecy,4.18
The Arabian Nights,4.04
Exhalation,4.28
The Complete Stories Vol ,4.36
The Partly Cloudy Patriot,3.88
The Hogwarts Library,4.45
The Death of Ivan Ilych and Other Stories,4.11
Horseradish,4.04
Raffles,3.59
Pastoralia,4.1
Books of Blood,4.04
Octavias Brood,3.95
Louder Lili,3.83
Tales of the Cthulhu Mythos,4.21
The Berlin Stories,4.03
The Beast in the Jungle,3.61
The Riverside Chaucer,4.19
Hateship Friendship Courtship Loveship Marriage,4.05
Bound to You,4.09
Essays of EB White,4.31
The Daydreamer,3.71
Every Living Thing,4.48
The Way of the Bow,3.73
The Ghost of Crutchfield Hall,3.99
Before I Break,4.28
A Rose for Her Grave and Other True Cases,4.03
Expanded Universe,3.93
The Legend of Drizzt,4.16
Dorothy Must Die,3.86
A Sound of Thunder,4.11
Specimen Days,3.58
My Cousin My Gastroenterologist,3.69
Bound to You,3.89
The Secret of Ventriloquism,4.0
The Birthday of the World and Other Stories,4.3
The Complete Saki,4.37
The Fate of a Man and Early Stories,4.05
East o the Sun and West o the Moon,4.24
The Prime of Miss Jean Brodie ,3.79
The Library Card,3.44
The Kane Chronicles Survival Guide,4.05
The Original Illustrated Sherlock Holmes,4.51
Just One Night,4.1
Pale Kings and Princes,4.28
That Old Ace in the Hole,3.76
Who Goes There,3.86
Fifty one Shades,3.48
The State of the Art,3.85
Life Before Legend,4.01
The Shadow Over Innsmouth,4.13
Exile and the Kingdom,3.89
Tales from the Perilous Realm,4.08
Armageddon Outta Here,4.42
Borders of Infinity,4.24
The Last Defender of Camelot,4.04
Bradbury Stories,4.41
The Forgotten Ones,4.21
Tales of Terror from the Black Ship,4.1
Tales of the Peculiar,4.15
Miguel Street,3.95
Bloodchild and Other Stories,4.33
Mathilda,3.26
The End of the World,4.32
The Ones Who Walk Away from Omelas,4.39
Fraulein Else,3.86
Dont Look Now,3.82
The Fallen Legacies,4.24
Uncle Montagues Tales of Terror,4.02
The Complete Works of Edgar Allan Poe,4.5
Chimera,3.72
The Adventure of Charles Augustus Milverton ,3.89
Complete Shorter Fiction,4.15
Flappers and Philosophers,4.0
The Evil We Love,4.09
Barrel Fever,3.79
Robot Dreams,4.16
The Inimitable Jeeves,4.24
Perraults Fairy Tales,4.13
Untamed,4.13
What Men Live by and Other Tales,4.13
I Sing the Body Electric  and Other Stories,4.06
The Initiate,4.18
Short Cuts,4.11
Mario and the Magician,3.47
Memoirs of a Space Traveler,4.21
 by Flannery OConnor,4.31
The Double,3.7
This is a Book,3.76
No Comebacks,3.92
Blandings Castle,4.17
Lets Explore Diabetes with Owls,3.83
Chloe Plus Olivia,4.01
Nightfall and Other Stories,4.28
The Meeting,4.12
The Devoted Friend,3.86
Lord John and the Hand of Devils,3.88
The Songs of Distant Earth,3.91
Collected Stories,4.59
The Little Match Girl,4.08
The Voicemail of Magnus Bane,4.1
CivilWarLand in Bad Decline,4.22
Lost Scene from Hallowed,3.88
The Whitechapel Fiend,4.32
Collected Short Stories,3.93
The Stories of Breece DJ Pancake,4.14
Cupid and Psyche,4.12
Entangled Moments,3.75
Elemental,3.8
I Am I Am I Am,3.96
Holidays on Ice,3.92
UR,3.7
Mythos,4.25
Collected Stories and Later Writings,4.43
First Meetings in Enders Universe,3.84
Selected Stories,4.28
Masks,3.47
The Grass Harp Including A Tree of Night and Other Stories,4.01
The Heptameron,3.65
Sea Prayer,4.05
All the Lovely Bad Ones,4.02
Father Sergius,3.93
Mirrors,4.37
The Legend of Sleepy Hollow and Other Stories,3.95
No One Writes to the Colonel and Other Stories,3.87
The Wanderer,3.73
Tuf Voyaging,4.1
Old Man And His God,3.99
Best Detective Stories of Agatha Christie,4.0
The Death of Joan of Arc,3.92
The Living Dead,3.85
Teaching a Stone to Talk,4.2
Poirot Investigates,4.02
Four Past Midnight,3.93
Wayside School Gets A Little Stranger,4.19
The Magic Barrel,3.98
The Stories of Eva Luna,3.97
Honeybee,3.9
Until Fountain Bridge,4.1
The Dreams in the Witch House,3.79
Winters Tales,3.9
The Ebony Tower,3.7
The Beast That Shouted Love at the Heart of the World,4.12
This Is Water,4.51
Eleven Kinds of Loneliness,4.08
Callahans Crosstime Saloon,4.17
Love Dishonor Marry Die Cherish Perish,3.93
To Ride Pegasus,4.01
The Day I Stopped Drinking Milk,3.92
The Suicide Club,3.47
Breathe,3.92
Chicken Soup for the Teenage Soul,3.97
The Complete Adventures of Feluda Vol ,4.57
The Complete Adventures of Feluda Vol ,4.52
How to Train Your Viking by Toothless the Dragon,4.13
The Man Without A Country,3.72
Sin City Vol ,3.88
Tame Me,4.07
Partners in Crime,3.77
Strange Candy,3.76
Essential Tales and Poems,4.36
The Rise of the Hotel Dumort,3.8
Leaf Storm and Other Stories,3.68
A Twist of the Knife,3.79
In the Penal Colony,3.97
Prom Nights from Hell,3.27
Bite,3.77
Selected Stories,3.96
A Childs Christmas in Wales,4.15
Island,4.2
Tales from Watership Down,3.8
Very Good Lives,4.18
The Instrumentality of Mankind,4.12
Happily Never After,4.06
Satori In Paris,3.33
The Ugly Duckling,4.11
Turned at Dark,4.08
Angels Flight,4.33
Runaway,3.98
Tales of Hoffmann,4.08
Parker Pyne Investigates,3.77
The Dying Earth,3.92
A Good Scent from a Strange Mountain,3.96
Project Princess,3.53
The Strange Library,3.56
A Medicine for Melancholy and Other Stories,4.16
One Past Midnight,3.89
Not Quite What I Was Planning,3.9
Dance of the Happy Shades,4.11
Just After Sunset,3.87
Dance Me Outside,4.16
The Midnight Heir,4.16
Ultimatum,3.63
China Men,3.71
Vacations from Hell,3.5
Billy Budd and Other Stories,3.57
The Pastures of Heaven,4.06
Farewell Summer,3.73
First Love,3.78
Household Tales by Brothers Grimm,3.95
Witness for the Prosecution and Selected Plays,4.05
Timeless,4.22
Big Bad Love,4.12
The Eternal Husband,3.72
Egghead; or You Cant Survive on Ideas Alone,4.1
The Mad Scientists Club,4.25
Never to Sleep,3.92
Beggars Banquet,3.89
In the Tall Grass,3.66
Burning Secret,3.95
Stranger than Fiction,3.57
Side Effects,3.97
Billy the Kid and the Vampyres of Vegas,4.1
NGLND XPX,4.49
The Unabridged Edgar Allan Poe,4.55
A Perfect Nanny,2.95
The Long Valley,3.91
Oathblood,4.06
The Golden Apples of the Sun,4.08
Return to Paradise,3.99
Elevation,3.67
The Turn of the Screw and The Aspern Papers,3.79
The Complete Short Stories,4.44
The Marquise of O  and Other Stories,3.94
Victoria Line Central Line,3.6
The Collected Short Stories of Saki,4.19
The Bus Driver Who Wanted to be God and Other Stories,3.99
Fives Legacy,3.97
This Year It Will Be Different and other stories,3.57
In His Own Write,4.05
Nine Lives,4.04
Harrison Bergeron,4.21
Sagwa the Chinese Siamese Cat,4.03
Licks of Love,3.79
Thomass First Memory of the Flare,3.98
The Labours of Hercules,3.8
The Tale of Mr Jeremy Fisher,4.16
The Very Best of Charles de Lint,4.31
High Tide in Tucson,4.05
Momma and the Meaning of Life,4.04
Broken Throne,4.02
The Ghost Writer,3.38
Bible Stories for Adults,3.94
The Wedding of Antanasia Jessica Packwood and Lucius Valeriu Vladescu,4.01
Vacant,3.39
Diary of a Superfluous Man,3.84
The Cricket on the Hearth,3.44
The Nose,3.89
Reasonable Doubt,4.11
Harry Potter,4.18
I Have the Right to Destroy Myself,3.34
The Best Short Stories,4.2
The Darwin Awards,3.64
Ten Little Indians,4.07
The Bear in the Attic,4.09
Anagrams,3.94
Moments of Reprieve,4.24
Strange Highways,3.86
Beyond The Wall Of Sleep,3.73
Scorch Atlas,3.64
Stories  ,4.14
Tales of Wonder from the Garden State,3.62
Fingers and other fantastic stories,4.41
Keep Going,4.29
Dragons and Cicadas,3.1
The Vampire Hunters Daughter,3.68
Tiny Deaths,4.39
Home From The Vinyl Cafe,4.15
I am an Emotional Creature,4.02
The Slant Book,3.97
The Insanity of Zero,3.5
The Gurkhas Daughter,3.66
When We Touch,3.95
The Loved The Lost The Dreaming,4.33
The Worthing Saga,3.85
The Ghost in the Big Brass Bed,4.09
The Woman Destroyed,4.04
Stranded,3.61
The Complete Short Stories of Guy de Maupassant Part One,4.37
Unbroken,3.91
Jessicas Seduction,3.23
The Cossacks and Other Stories,4.0
Death Dreams Deluxe,3.13
Gaza Writes Back ,4.23
Wifeshopping,3.41
Shades of Fear,4.35
Tunneling to the Center of the Earth,4.1
 Hangmen,3.81
The Tale of Squirrel Nutkin,4.0
The Curiosities,4.11
Going Down,3.58
A Longtime  and at one point illegal  Crush,3.7
Thrawn Janet,2.91
Trauma Room Two,4.27
Mirabile,4.33
Abandoned,3.32
The Lives of Things,3.74
A Fine and Pleasant Misery,4.35
Nothing Gold Can Stay,4.01
Wondrak and Other Stories,3.87
Lamb to the Slaughter,4.22
Vannie,4.08
Violent Ends,4.03
Goblin,3.66
Movemind,4.5
Whatever It Is I Dont Like It,3.58
The Land I Lost,4.64
The Voice,4.04
The Servants,3.33
Tainaron,3.8
Anne Franks Tales from the Secret Annex,4.24
Song for the Unraveling of the World,3.9
The Elephants Child ,4.0
Im Telling the Truth but Im Lying,4.33
The Sense of Touch,4.22
A Manual for Cleaning Women,4.19
Transparent Things,3.69
Small Wonder,4.02
The Purloined Letter,3.71
The Pleasures of the Damned,4.39
Knockemstiff,3.99
The Worlds Shortest Stories of Love and Death,3.81
His Immortal Embrace,4.05
 Stocking Stuffers,3.57
Scouting Jasmine,3.98
Lyras Oxford,3.58
Ghost Dog Secrets,4.08
Love Songs For the Shy and Cynical,4.24
Faction Paradox,4.41
Magical Mayhem,4.2
The Hand That Holds Mine,3.75
Why I Live at the PO and Other Stories,4.23
Bid the Gods Arise ,4.16
Idle Thoughts of an Idle Fellow,3.87
Elegies for the Brokenhearted,3.98
Lifes Little Ironies,3.8
All That He Desires,4.18
Rain on the River,4.23
 Hours,4.22
Berenice,3.81
Where We Fell,4.14
The Other Side of the Hedge; The Celestial Omnibus,3.71
Sweet Little Thing,4.1
Consequence,4.36
Seven Day Loan,4.13
The Tale of the Flopsy Bunnies,4.18
UnRaveled,3.99
Shawns Voice,4.05
Chasing Tail,3.91
Inside Straight,3.7
Hercule Poirot,4.32
Help Wanted,3.59
Books of Blood Volumes  ,4.29
The Anything Box,4.31
Omega,3.23
Heroes of the Holocaust,4.04
House of the Sleeping Beauties and Other Stories,3.66
Sleepwalk With Me and Other Painfully True Stories,3.86
The Egg,4.19
The Landlady,3.92
A Trail of Fire,4.26
Enigma Variations,3.72
The Demon in the Wood,3.95
Meet Me at Emotional Baggage Claim,3.72
Foreverywhere,3.64
Beyond the Curve,3.68
The Faery Reel,4.04
Autobiography of a Fat Bride,3.97
Solipsist,3.96
The Man Kzin Wars,3.7
Moral Compass,4.11
The Jealousy Bone,4.47
Skywriting by Word of Mouth and Other Writings,3.76
Astounding Science Fiction July ,3.97
Bloodlust,3.49
Aliens in the Prime of Their Lives,3.95
Haunted,3.94
You Get So Alone at Times That it Just Makes Sense,4.23
Everyones Just So So Special,4.46
Because I Said So,3.92
The Devils Scribe,3.81
All over You,4.05
Candide Zadig and Selected Stories,4.11
Scenes of Clerical Life,3.78
The Adventures of Sherlock Holmes and Other Stories,4.49
So Fey,3.58
All That He Wants,3.95
The Life to Come and Other Stories,3.92
The Beach of Falesa,3.38
Necessary Force,3.82
