title,rating
The Mysterious Benedict Society and the Perilous Journey,4.21
Grip of the Shadow Plague,4.28
Magyk,3.82
When You Reach Me,4.07
Fairest,3.88
Peter and the Starcatchers,4.03
The Battle for Skandia,4.34
The Ersatz Elevator,4.04
The End,4.01
A Mango Shaped Space,4.22
The Name of This Book Is Secret,4.06
The Hidden Oracle,4.23
The Lost Colony,4.0
Everblaze,4.61
Exile,4.55
Ronia the Robbers Daughter,4.28
Gregor the Overlander,4.0
The Cay,3.77
The Trumpet of the Swan th Anniversary,4.08
Found,3.98
My Side of the Mountain,4.06
Eighth Grade Bites,3.93
The Arctic Incident,3.94
Danny the Champion of the World,4.09
The Sorcerer of the North,4.27
The Austere Academy,3.99
River Secrets,4.04
Neverseen,4.66
The Black Stallion,4.18
The Slippery Slope,4.03
The Icebound Land,4.24
The Maze of Bones,3.85
The Wide Window,3.93
The Call to Serve,4.22
The Mysterious Benedict Society and the Prisoners Dilemma,4.3
Keys to the Demon Prison,4.44
The Miserable Mill,3.85
Dragon Slippers,4.24
The Two Princesses of Bamarre,4.04
The Enchantress Returns,4.49
Secrets of the Realm,3.9
Fever ,3.92
Smile,4.25
A Swiftly Tilting Planet,4.1
The Dark Is Rising,4.06
The Grim Grotto,4.01
Emily of New Moon,4.1
Wolf Brother,4.18
The One and Only Ivan,4.25
The Complete Wreck,4.32
The Merchant of Death,3.95
The School for Good and Evil,4.02
Revenge of the Witch,3.99
The Penultimate Peril,4.05
Lodestar,4.66
The Darkest Hour,4.53
Notice Me,4.26
Rodrick Rules,4.14
The Watsons Go to Birmingham   ,3.97
The Boxcar Children,4.11
Out of the Dust,3.75
A Grimm Warning,4.52
Eraks Ransom,4.33
The Hostile Hospital,3.97
Annes House of Dreams,4.14
The Carnivorous Carnival,3.99
Fantastic Beasts and Where to Find Them,4.24
The Kings of Clonmel,4.3
Fantastic Mr Fox,4.06
Eight Cousins,4.01
Playing with Fire,4.31
The Thief of Always,4.2
The Opal Deception,4.04
The Demigod Diaries,4.18
The Time Paradox,4.08
Maniac Magee,3.88
The Siege of Macindaw,4.34
The Long Winter,4.14
Dealing with Dragons,4.13
The Secret of the Old Clock,3.99
The Recruit,4.24
Fire and Ice,4.38
Summer of the Monkeys,4.04
Sandrys Book,3.98
The Fairy Tale Detectives,4.03
The Yearling,4.0
Freak the Mighty,4.01
The Emperor of Nihon Ja,4.42
Rilla of Ingleside,4.2
East,4.14
The Faceless Ones,4.4
Forest of Secrets,4.42
The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,3.93
Savvy,3.98
The Screaming Staircase,4.21
Through the Looking Glass and What Alice Found There,4.06
Dragon Rider,3.97
The Magic Faraway Tree,4.28
Number ,4.13
Supernatural Hero,4.42
Mossflower,4.1
Arrow of the Mist,3.85
Okay for Now,4.21
Esperanza Rising,3.98
The Penderwicks,4.15
The Atlantis Complex,3.98
Mio My Son,4.12
The Vile Village,3.96
Rising Storm,4.4
Percy Jackson and the Olympians Boxed Set,4.59
Bluestars Prophecy,4.55
The Prisoner of Cell ,4.22
Disney After Dark,3.91
Forest Born,4.03
The Chronicles of Prydain,4.41
Charmed Life,3.96
Nightfall,4.63
The War That Saved My Life,4.49
On the Banks of Plum Creek,4.2
The Borrowers,4.03
The People of Sparks,3.67
Legacy,4.53
Martin the Warrior,4.15
The Outcasts,4.38
The Ugly Truth,4.19
A Dangerous Path,4.44
Son,3.98
Halts Peril,4.39
The Girl Who Could Fly,4.07
This Book Is Not Good for You,4.29
The Dragonet Prophecy,4.29
Half Magic,3.95
Mrs Piggle Wiggle,4.15
The Ring of Solomon,4.2
A World Without Heroes,4.11
Every Soul a Star,4.1
Georges Marvellous Medicine,4.03
The Unwanteds,4.11
Dragon Flight,4.19
Wonderstruck,4.16
Homecoming,3.94
The Hammer of Thor,4.35
The Inkheart Trilogy,4.19
Dog Days,4.17
The Iron Trial,3.95
Johnny Tremain,3.64
The Bronze Bow,3.97
Midnight,4.28
Because of Mr Terupt,4.36
Mr Poppers Penguins,3.97
In Too Deep,4.03
The Last Straw,4.15
The Vampires Assistant,4.12
Wildwood,3.66
Beyond the Kingdoms,4.5
Little Town on the Prairie,4.18
Gregor and the Code of Claw,4.28
Tales from a Not So Fabulous Life,4.14
The Runaway King,4.23
The Door Within,3.98
Lord Brocktree,3.97
If Youre Reading This Its Too Late,4.23
Bunnicula,3.86
The View from Saturday,3.75
One for the Murphys,4.33
The Clique,3.6
The Uglies Trilogy,4.07
The Little White Horse,4.09
The Wanderer,3.85
When the Moon Comes,3.91
Sideways Stories from Wayside School,4.15
Gregor and the Curse of the Warmbloods,4.22
The Field Guide,3.9
Counting by s,4.16
Dawn,4.33
The Underneath,3.95
A Girl of the Limberlost,4.15
The Railway Children,4.01
The Mother Daughter Book Club,4.06
Percy Jacksons Greek Heroes,4.49
Moominland Midwinter,4.4
The Rithmatist,4.22
The Son of Sobek,4.26
Moon Over Manifest,4.02
So B It,4.11
Hoot,3.82
How to Train Your Dragon,3.89
The Hidden Staircase,3.95
Kira Kira,3.93
Heir Apparent,4.1
Inside Out and Back Again,4.11
The Black Cauldron,4.1
Things Not Seen,3.89
Taggerung,4.13
A Tale Dark and Grimm,4.07
Running Out of Time,3.99
Drums Girls and Dangerous Pie,4.26
First Contact,4.0
Storm Warning,4.0
Firestars Quest,4.33
Salamandastron,4.07
Mister Monday,3.79
Ingo,3.94
A Dogs Life,4.2
The Long Patrol,4.12
Inside the Shadow City,4.06
The Lives of Christopher Chant,4.24
The Black Circle,4.0
Into the Gauntlet,3.96
The Legend of Luke,4.01
The  Dalmatians,4.12
Moonrise,4.32
Percy Jackson and the Olympians,4.1
The Unicorn Tree,4.32
Tunnels of Blood,4.14
Boy,4.09
The Vampire Prince,4.23
Sent,3.95
Deep and Dark and Dangerous ,4.21
Curse of the Bane,4.11
Love Aubrey,4.21
Tales of a Fourth Grade Nothing,4.1
Sadako and the Thousand Paper Cranes,4.1
The Diamond of Darkhold,3.81
Radiance,3.57
Lizard Music,4.15
The High King,4.24
One False Note,3.9
The Last Guardian,4.15
Starlight,4.3
The Tiger Rising,3.83
Chasing the Prophecy,4.37
The Lost City of Faar,4.17
House of Many Ways,4.05
The Capture,3.91
Sabotaged,3.94
Tunnels,3.6
Lord of the Shadows,4.22
Airborn,4.17
Skeleton Key,4.07
The Wednesday Wars,4.09
Bone Vol ,4.17
Farmer Boy,4.06
The Never War,4.13
The Flame of Olympus,4.25
The Emperors Code,4.05
Misty of Chincoteague,4.05
Cabin Fever,4.24
The Enchanted Forest Chronicles,4.48
Once Upon a Marigold,3.99
Animorphs,4.36
The Sign of the Beaver,3.82
The Girl Who Drank the Moon,4.1
Trials of Death,4.25
The Evolution of Calpurnia Tate,3.97
The Wonderful Story of Henry Sugar and Six More,4.14
Story Thieves,3.99
 Treasures,4.04
The Devils Arithmetic,4.01
The Rat Prince,4.14
Among the Betrayed,4.07
Homeless Bird,4.04
The Lost Stories,4.28
Warriors Box Set,4.57
The Princess and the Goblin,4.0
Ever,3.46
Peter and the Shadow Thieves,4.16
The Staff of Serapis,4.31
Scary Stories to Tell in the Dark,4.05
The Soldiers of Halla,4.27
Mariel of Redwall,3.98
Among the Brave,4.15
Mockingbird,4.2
Escape from Mr Lemoncellos Library,4.13
Swallows and Amazons,3.99
Just Ella,3.75
Shiloh,3.94
The Apothecary,4.05
The Warden and the Wolf King,4.75
Mattimeo,4.05
Look Into My Eyes,4.21
Un Lun Dun,3.82
The Folk of the Faraway Tree,4.33
The Dark Prophecy,4.24
A Single Shard,3.9
Becoming Naomi Leon,4.04
Vampire Mountain,4.16
Finally,4.19
Scorpia,4.17
Five Children and It,3.87
Night of the Soul Stealer,4.14
North  or Be Eaten,4.53
The Lost Heir,4.51
Sisters,4.34
Sunset,4.38
My Fathers Dragon,4.09
Pictures of Hollis Woods,4.01
Frindle,3.82
Where the Mountain Meets the Moon,4.27
Hunters of the Dusk,4.17
Pegasus and the Origins of Olympus,4.52
The Emerald Atlas,3.93
Diceys Song,3.97
Beyond the Grave,3.92
So You Want to Be a Wizard,3.83
Jacob Have I Loved,3.67
Snakehead,4.15
The Vipers Nest,3.98
The Tail of Emily Windsnap,3.91
The Dragonfly Pool,4.02
 Birthdays,4.18
Esio Trot,3.74
The Shamers Daughter,3.91
When Hitler Stole Pink Rabbit,3.99
The Empresss Tomb,4.15
Allies of the Night,4.19
Black Water,4.17
Milkweed,4.01
The Sword Thief,3.89
Raven Rise,4.19
The Strange Case of Origami Yoda,3.91
Pegasus and the Fight for Olympus,4.41
The Wish List,3.77
The Last Book in the Universe,3.91
Triss Book,4.09
Rakkety Tam,4.14
The Shadow Throne,4.25
Pearls of Lutra,4.01
Jeremy Fink and the Meaning of Life,4.02
The Spooks Mistake,4.2
 Gifts,4.24
Tales from a Not So Talented Pop Star,4.3
The Man Who Loved Clowns,4.46
A Face Like Glass,4.18
Gregor and the Marks of Secret,4.23
Icefire,3.91
Drama,4.21
Journey to the River Sea,4.19
Palace of Mirrors,3.9
The Marvels,3.98
The Face on the Milk Carton,3.72
Societe,4.28
Touching Spirit Bear,3.86
King of the Wind,4.2
Among the Enemy,4.16
HIVE Higher Institute of Villainous Education,4.07
The Bellmaker,3.97
This Isnt What It Looks Like,4.3
The Thing About Jellyfish,4.09
Dragon Spear,4.19
Slathbogs Gold,4.18
Demons of the Ocean,3.84
The Wide Awake Princess,4.11
Bud Not Buddy,3.93
Janitors,3.91
The Sight,4.3
The Puzzle Ring,4.08
The Magicians Elephant,3.85
Peak,3.99
The Fire Within,3.79
The Extraordinary Education of Nicholas Benedict,4.36
The Key to Rondo,3.82
Revolting Rhymes,4.14
Taran Wanderer,4.14
The Monster in the Hollows,4.66
The Prophet of Yonwood,3.28
On the Edge of the Dark Sea of Darkness,4.3
Dark Life,3.9
Castle in the Air,3.89
The Hive Queen,4.61
The Lost Days,3.9
The Changeling,4.17
The Last of the Really Great Whangdoodles,4.25
Rage of the Fallen,4.25
Loamhedge,3.93
Peter Nimble and His Fantastic Eyes,4.08
The Moomins and the Great Flood,4.03
Escaping Peril,4.6
Finn Family Moomintroll,4.3
Twilight,4.32
Brown Girl Dreaming,4.15
High Rhulain,4.13
Gregor and the Prophecy of Bane,4.19
The Fire Chronicle,4.23
Over Sea Under Stone,3.84
Among the Impostors,4.06
Bambi,4.12
Attack of the Fiend,4.2
The Crossing of Ingo,4.11
Sunrise,4.36
The Harry Potter trilogy,4.66
The Hidden Kingdom,4.57
Julie of the Wolves,3.81
Evil Genius,3.8
Pegasus and the New Olympians,4.46
The Fourth Apprentice,4.34
The Rivers of Zadaa,4.19
The Running Dream,4.31
The Unusual Suspects,4.24
The Invaders,4.4
Anne of Windy Poplars,4.06
Eulalia ,4.09
Woven,3.89
The Perilous Gard,4.09
The True Meaning of Smekday,4.1
The Reality Bug,4.16
Hurt Go Happy,4.26
Moominpappa at Sea,4.27
Betsy Tacy,4.06
Artemis Fowl Boxed Set Bks   ,4.3
The Girl with the Silver Eyes,4.02
Outcast of Redwall,3.92
Wayside School Is Falling Down,4.17
Under Wildwood,3.96
Triss,3.99
The Last Ever After,4.31
Alcatraz Versus the Evil Librarians,3.9
The Accused,3.99
Artemis Fowl,3.75
Wundersmith,4.52
Rise of the Elgen,4.3
Rules,3.97
Betsy and Tacy Go Downtown,4.22
Sleepaway Girls,4.07
Twice Upon a Time,4.33
Double Identity,4.02
Ballet Shoes,4.06
Starring Sally J Freedman as Herself,3.93
Welcome to Dead House,3.84
The Heros Guide to Saving Your Kingdom,4.06
Disney in Shadow,4.12
Marlfox,4.01
Flyte,4.0
The Marvelous Land of Oz,3.81
Among the Free,4.14
Half Upon a Time,4.16
The Prince and the Dressmaker,4.39
Ghost Hunter,4.4
Up a Road Slowly,4.0
The Candy Shop War,4.06
The Ordinary Princess,4.19
The Trials of Morrigan Crow,4.36
Dajas Book,4.1
Many Waters,3.98
Hope Was Here,4.01
Worlds Collide,4.56
Soul Eater,4.28
Outcast,4.33
Skellig,3.8
Lemony Snicket,3.74
The Little Vampire,4.05
The Land,4.15
Raising Dragons,3.9
Close to Famous,4.03
Demigods and Monsters,3.87
Love That Dog,4.03
Navigating Early,4.07
Talking to Dragons,4.19
Fire Star,3.93
The Finisher,3.81
A World Without Princes,4.07
 Cupboards,3.78
Chasing Redbird,4.08
The  Clocks,4.02
The Wild Girls,4.15
An Authors Odyssey,4.49
Undercover Princess,4.0
Moominsummer Madness,4.3
Warriors Boxed Set,4.68
Anne of Ingleside,4.05
The Spooks Sacrifice,4.2
The Deep,4.01
Once,4.24
A Long Walk to Water,4.28
Darkstalker,4.63
Dark River,4.29
The Midwifes Apprentice,3.72
Tangerine,3.61
I Coriander,3.82
The Doll People,4.04
Gossamer,3.9
Long Shadows,4.31
Oath Breaker,4.33
Moominvalley in November,4.31
The Dark Hills Divide,3.73
Rainbow Valley,4.01
Scorpia Rising,4.29
Outcast,4.27
Eclipse,4.32
Theres a Boy in the Girls Bathroom,3.99
Ruby Holler,4.04
Fly by Night,3.78
Talons of Power,4.61
Torn,4.0
The Royal Ranger,4.37
The Christmas Doll,4.21
Physik,4.0
Jane of Lantern Hill,4.15
Five Go to Smugglers Top,4.07
Bloomability,4.04
Pies and Prejudice,4.37
By the Shores of Silver Lake,4.17
Seeds of Rebellion,4.28
The Last Hope,4.57
Running Wild,4.22
Catherine Called Birdy,3.71
The Enchanted Wood,4.24
The Penderwicks at Point Mouette,4.33
Why the Whales Came,3.96
The Crown of Ptolemy,4.38
The Penderwicks on Gardam Street,4.28
Fire World,4.09
Shimmer,3.75
Mary Poppins Comes Back,4.02
Strawberry Girl,3.87
The Clockwork Three,3.99
Doomwyte,4.01
The Problem Child,4.28
Once Upon a Crime,4.27
The Quillan Games,4.19
The Iron Jawed Boy,4.17
The Tyrants Tomb,4.32
Three Cups of Tea,3.64
Magic and Other Misdemeanors,4.31
Leo Gray and the Lunar Eclipse,4.18
The Silent Boy,3.73
The Sea of Trolls,4.01
Emily Windsnap and the Castle in the Mist,4.03
Molly Moons Incredible Book of Hypnotism,3.89
The Star of Kazan,4.0
Aru Shah and the End of Time,4.09
Heaven to Betsy,4.3
Someone Named Eva,4.11
The Last Dragonslayer,3.87
Dark Passage,4.19
Carry On Mr Bowditch,4.12
We Are All Made of Molecules,3.87
Murder Most Unladylike,3.95
Ghosts,4.22
The Pilgrims of Rayne,4.15
The Stonekeepers Curse,4.33
Olives Ocean,3.78
The Other Side of the Island,3.69
Beyond the Deepwoods,4.06
Vespers Rising,4.12
The Seventh Dwarf,3.9
Swindle,3.96
Arcade Catastrophe,4.19
Alice Will,4.25
Echo,4.35
Cornelia and the Audacious Escapades of the Somerset Sisters,4.17
The Rise of Scourge,4.3
The Search for WondLa,4.07
Furthermore,3.92
The Great Brain,4.17
The Old Willis Place,4.13
The Sisters Club,4.03
The Night of Wishes,4.12
Flush,3.88
House of Secrets,3.81
Archers Goon,4.07
Luv Ya Bunches,4.05
Belly Up,4.23
Coming Home,4.11
Hard Luck,4.29
Accidental Love,3.45
Wise Child,4.16
The Secret Identity of Devon Delaney,4.07
Cracker ,4.26
Tales from a Not So Smart Miss Know It All,4.39
Lilys Crossing,3.87
The Whale Rider,3.84
The Chronicles of Chrestomanci Volume ,4.22
Ozma of Oz,3.95
Crenshaw,3.99
Betsy and Joe,4.31
Fablehaven,4.59
The Inside Story,4.3
My Sister Lives on the Mantelpiece,4.02
Five Little Peppers and How They Grew,4.03
The Way of the Warrior,4.22
The London Eye Mystery,3.85
Tuesdays at the Castle,4.09
Almost Home,4.24
Rooftoppers,4.06
The Night Gardener,4.06
The Feds Folly,4.2
Independence Hall,4.05
Betsys Wedding,4.32
The Roar,4.05
Things Hoped For,3.85
The Prophecy of the Stones,3.5
Dogsong,3.67
The Upstairs Room,3.87
The Magic Thief,3.96
The Mysterious Benedict Society,4.22
The Fire Thief,3.65
Bliss,3.82
The Wind Singer,3.86
Cosmic,3.93
Ramona Quimby Age ,4.09
Invasion of the Boy Snatchers,3.78
Fading Echoes,4.37
Leven Thumps and the Ruins of Alder,4.09
The Long Haul,4.35
Fantastic Beasts   The Crimes of Grindelwald,4.09
Spirit Walker,4.27
The Case of the Cryptic Crinoline,4.12
Scat,3.95
The Wolves of Willoughby Chase,4.06
Auggie and Me,4.35
The Burning Maze,4.36
Silverwing,4.06
PS I Loathe You,3.79
Tales from a Not So Popular Party Girl,4.25
The Last Dragon,4.02
The Illustrated Mum,3.79
I Am Grimalkin,4.25
The Hound of Rowan,4.03
Betsy and the Great World,4.14
Who Could That Be at This Hour,3.83
The Forgotten Warrior,4.47
Out of Sight Out of Mind,3.75
Secret of the Sirens,4.04
Oh Laxmi ,4.14
The  Clues Complete Collection,4.37
Song of the Wanderer,4.11
Moominpappas Memoirs,4.2
The Forests of Silence,3.92
The Valley of the Wolves,4.06
Fearless,3.84
Ramona and Her Father,4.03
Villains Rising,4.26
Bonus Keefe Story,4.62
Warriors,4.18
Deeper,3.93
The Burning,4.08
The Shattering,4.07
Into the Land of the Unicorns,4.06
Missing May,3.8
The Artemis Fowl Files,3.78
Night Whispers,4.38
Rapunzels Revenge,3.88
The War I Finally Won,4.49
The Time Trilogy,4.36
Runaway,4.11
Avatar The Last Airbender,4.52
The Candymakers,4.31
Chains,4.1
The Halloween Tree,3.83
Stone Fox,4.04
Masterpiece,3.92
Leven Thumps and the Eyes of the Want,3.97
Say Cheese and Die ,3.76
The Secret Island,4.2
The Grey King,4.17
Starry River of the Sky,4.13
The Case of the Peculiar Pink Fan,4.14
The Case of the Bizarre Bouquets,4.12
Finding Serendipity,4.12
The Black Book of Secrets,3.88
The Tower Treasure,3.91
The Lions Paw,4.41
The Medusa Plot,4.08
Into the Woods,4.11
The Diamond of Drury Lane,4.04
The Case of the Missing Marquess,3.86
The Ear the Eye and the Arm,3.86
The Case of the Gypsy Good Bye,4.24
The Ship of the Dead,4.39
Camp Half Blood Confidential,4.19
Disney at Dawn,4.03
Ramona the Brave,4.11
The Colossus Rises,3.85
Magic Steps,4.02
The Twenty One Balloons,3.96
Betsy Tacy and Tib,4.17
Genius Squad,3.87
Avatar,4.26
Turtle in Paradise,3.94
The Everafter War,4.34
The Suitcase Kid,3.65
Winter Turning,4.59
How to Twist a Dragons Tale,4.22
Fifteen,3.93
The Squires Tale,3.99
The Sable Quean,4.13
The Distance To Home,4.29
Loser,3.73
Shug,3.99
Superfudge,3.99
Wish,4.31
Crocodile Tears,4.19
George,4.06
The Golden Door,4.09
Briars Book,4.18
Gideon the Cutpurse,3.72
Code of the Clans,4.2
The Fire Eternal,3.99
The Secret War,4.3
The Accidental Hero,4.19
Carneys House Party,4.13
Small Steps,4.43
The Akhenaten Adventure,3.77
The Castle of Llyr,4.07
The End of Infinity,4.43
Pegasus and the Rise of the Titans,4.49
The First Four Years,3.88
The Penderwicks in Spring,4.42
The Lottie Project,3.74
The Carpet People,3.72
Night of the Living Dummy,3.84
Kensukes Kingdom,4.11
Demigods and Magicians,4.34
Greenwitch,4.0
Much Ado About Anne,4.27
Tales From the Hood,4.3
When My Name Was Keoko,4.11
Toby Alone,4.24
Judy Moody Gets Famous ,4.04
The Cricket in Times Square,4.02
How to Be a Pirate,4.08
Shattered Peace,4.27
Harry Potter Schoolbooks Box Set,4.39
Home for the Holidays,4.36
Double Fudge,3.98
The Serpent Gift,4.14
Witness,3.72
Gangsta Granny,4.29
Eleven,3.46
Nightjohn,3.84
The Titans Curse,4.24
The Double Life of Zoe Flynn,3.77
The Supernaturalist,3.86
The Shamers Signet,3.92
The Legend of Holly Claus,4.23
Racing in the Rain,4.38
Sammy Keyes and the Hollywood Mummy,4.1
Dead City,4.26
The Mysterious Howling,3.92
The Boy Who Dared,4.01
Lizzie Bright and the Buckminster Boy,3.89
Fly Trap,4.32
Five Get into a Fix,3.96
Friends for Life,4.16
The Magicians Nephew ,4.45
Shark Girl,3.86
See You at Harrys,4.12
Rump,4.05
Akata Witch,4.06
The House of Power,3.93
Caddie Woodlawn,4.0
Trash,3.66
The Bridge to Never Land,4.05
Peter and the Secret of Rundoon,4.17
Sign of the Moon,4.37
Noah Barleywater Runs Away,3.66
Red Thread Sisters,4.17
Bomb,4.14
Good Night Stories for Rebel Girls,4.35
Resistance,4.31
The Nobodies,4.05
The Story of the Amulet,3.98
Al Capone Does My Shirts,3.84
Dear Mr Henshaw,3.75
We Didnt Mean to Go to Sea,4.25
Searching for Dragons,4.26
Lassie Come Home,4.18
Powerless,4.01
School of Fear,3.79
Stay Where You Are and Then Leave,3.98
Butterfly Summer,4.01
The Secret of Red Gate Farm,3.9
I Am Malala,4.34
Going Wild,4.18
Capt Hook,3.78
Escape from Memory,3.83
The Music of Dolphins,3.83
Haunted Sister,3.89
Thursdays Child,3.98
Ivy and Bean,3.94
Ivy and Bean and the Ghost That Had to Go,4.09
Theodore Boone,3.76
The Abduction,3.8
The Rainbow Goblins,4.43
Home of the Brave,4.26
The Raft,3.8
Willa of the Wood,4.23
Alone on a Wide Wide Sea,4.21
When The Legends Die,3.65
Jade Green,3.83
Cryptid Hunters,4.19
A Girl Named Disaster,3.82
The White Giraffe,3.99
Comet in Moominland,4.24
The Shadows,3.94
The Village by the Sea,3.61
Patina,4.19
Swallowing Stones,3.56
Alcatraz Versus the Scriveners Bones,4.12
Alcatraz Versus the Knights of Crystallia,4.12
Catwings,4.1
Ashes of Roses,3.99
The Naughtiest Girl in the School,4.05
Fortunes Magic Farm,4.14
The Enchanted Castle,3.84
Wishtree,4.3
Pish Posh,3.8
Junie B Jones and the Stupid Smelly Bus,3.94
Theodosia and the Eyes of Horus,4.13
Here Be Monsters ,3.84
Dreamland,3.77
Perfect,3.77
The Willoughbys,3.79
Ida B   and Her Plans to Maximize Fun Avoid Disaster and ,3.88
The Children of Noisy Village,4.3
Small as an Elephant,3.98
The Lost Years of Merlin,3.98
The Complete Gossip Girl Series,4.07
Elephant Run,4.09
Here There Be Dragons,3.86
Before We Were Free,3.88
Cuckoo Song,3.95
Escape From the Forest,4.11
Middle School,4.04
The Cloud Searchers,4.36
Queen of the World ,3.88
The Mighty Miss Malone,4.11
When the Butterflies Came,4.27
The Crystal of Yggdrasil,3.95
Ember Rising,4.62
The Cross of Lead,3.62
Do It Yourself Book,4.18
Museum of Thieves,3.91
Witch Week,3.92
Prince of the Elves,4.39
Tales from a Not So Happy Heartbreaker,4.39
Wildwood Imperium,4.02
Front Page Face Off,4.14
The Empty Grave,4.59
The Wild Robot,4.09
Smoky the Cow Horse,3.95
Brave Story,4.17
Peace Love and Baby Ducks,3.75
Igraine the Brave,3.86
The Crossover,4.27
The Lemonade Crime,4.02
Riding Freedom,4.16
Emily Windsnap and the Land of the Midnight Sun,4.28
Emily Windsnap and the Monster from the Deep,3.95
A Wolf Called Wander,4.16
Jeremy Thatcher Dragon Hatcher,4.03
Who Put That Hair in My Toothbrush,3.86
A Murder for Her Majesty,4.22
You Have to Stop This,4.33
Save the Cupcake ,4.2
The Grimm Legacy,3.88
The Stonekeeper,4.17
The Last Council,4.4
Kristys Great Idea,4.18
The Singing Tree,4.08
The Complete Oz,4.24
Of Giants and Ice,4.34
Georges Secret Key to the Universe,4.01
The Legend of the Wandering King,4.0
The Big Book of Girl Stuff,4.25
Boost,4.04
The Edge Chronicles ,4.22
Homer Price,4.08
Voyage on the Great Titanic,3.98
The Helicopter Pilot,4.21
Eggs,3.6
Anything But Typical,3.87
Charlie Bone and the Time Twister,3.9
